timestamp,lap time,stroke count,stroke type
2023-10-01T01:31:42Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-01T13:16:02Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-01T13:23:43Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-01T13:26:38Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-01T13:29:00Z,00:00:22.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-01T14:41:33Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-01T14:50:35Z,00:00:24.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-01T15:13:57Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-01T15:15:07Z,00:00:30.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-01T15:17:06Z,00:00:41.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-01T15:19:53Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-01T15:21:22Z,00:00:33.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-01T15:22:10Z,00:00:36.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-01T18:44:14Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-01T19:57:04Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-01T20:03:45Z,00:00:44.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-01T20:04:51Z,00:00:37.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-01T20:07:03Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T00:06:40Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T01:07:14Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T01:09:03Z,00:00:48.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T01:10:23Z,00:00:45.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T01:11:14Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T01:11:35Z,00:00:26.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T01:12:11Z,00:00:19.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T01:13:59Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T01:19:16Z,00:00:33.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T01:22:14Z,00:00:34.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T01:23:15Z,00:00:25.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T01:26:35Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T13:14:19Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T14:58:11Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T15:09:06Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T15:10:17Z,00:00:12.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T15:10:48Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T15:11:23Z,00:00:32.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T16:44:12Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T16:46:03Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T18:50:44Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T18:57:20Z,00:00:09.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T22:50:12Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T22:51:47Z,00:00:18.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T22:53:03Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T23:00:44Z,00:00:29.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T23:11:15Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-10-02T23:12:34Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
