timestamp,lap time,stroke count,stroke type
2019-09-01T00:37:35Z,00:00:46.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-09-01T01:14:35Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-09-01T01:24:29Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-09-01T01:25:11Z,00:00:38.000,18,SWIM_STROKE_TYPE_UNSPECIFIED
2019-09-01T02:26:01Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-09-01T02:27:37Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-09-01T02:28:05Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-09-01T02:29:06Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-09-01T02:31:55Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-09-01T02:33:43Z,00:00:22.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2019-09-01T02:34:29Z,00:00:32.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2019-09-01T02:51:00Z,00:00:22.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2019-09-01T02:52:56Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-09-01T02:53:31Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-09-01T03:05:31Z,00:00:31.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-09-01T03:18:39Z,00:00:34.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-09-01T03:19:31Z,00:00:48.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2019-09-01T03:23:22Z,00:00:30.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2019-09-01T03:54:30Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
