timestamp,lap time,stroke count,stroke type
2019-06-01T10:01:48Z,00:00:13.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T10:44:53Z,00:00:28.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T10:57:32Z,00:00:17.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T12:18:43Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T12:35:07Z,00:00:28.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T12:36:12Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T12:38:44Z,00:00:33.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T12:41:05Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T12:41:28Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T12:43:15Z,00:00:24.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T12:47:22Z,00:00:27.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T12:49:04Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T12:50:08Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T12:52:45Z,00:00:30.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T12:54:03Z,00:00:29.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T12:56:31Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T21:16:20Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T21:18:02Z,00:00:32.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T21:25:35Z,00:00:38.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T21:26:20Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T21:27:01Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T21:37:33Z,00:00:25.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T21:39:08Z,00:00:40.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-01T21:41:04Z,00:00:38.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T08:27:15Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T09:37:50Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T09:38:38Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T09:39:22Z,00:00:29.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T09:44:10Z,00:00:48.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T09:55:40Z,00:00:31.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T10:26:08Z,00:00:30.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T11:02:58Z,00:00:32.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T11:07:57Z,00:00:38.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T11:12:15Z,00:00:50.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T11:15:47Z,00:00:25.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T11:23:28Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T14:43:51Z,00:00:35.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T17:25:01Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T17:36:23Z,00:00:21.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T17:38:55Z,00:00:29.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T18:13:12Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T18:19:53Z,00:00:39.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T18:23:21Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T18:24:15Z,00:00:23.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T18:25:47Z,00:00:49.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T18:26:57Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T18:29:32Z,00:00:34.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T21:47:59Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T21:49:57Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T21:57:45Z,00:00:30.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T21:59:06Z,00:00:39.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T22:00:04Z,00:00:34.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T22:05:06Z,00:00:47.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-02T22:06:56Z,00:00:13.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T06:49:19Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T06:57:42Z,00:00:27.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T06:59:00Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T07:06:06Z,00:00:24.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T07:06:45Z,00:00:48.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T07:18:03Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T09:13:16Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T09:15:27Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T10:32:48Z,00:00:29.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T10:37:06Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T10:37:35Z,00:00:29.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T11:56:03Z,00:00:35.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T12:12:51Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T12:19:34Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T18:02:35Z,00:00:24.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T21:32:19Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T21:32:42Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T23:12:51Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T23:16:33Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T23:21:17Z,00:00:38.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T23:22:06Z,00:00:42.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T23:23:12Z,00:00:28.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T23:24:05Z,00:00:25.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T23:25:04Z,00:00:28.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-03T23:25:39Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-04T03:38:02Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-04T04:01:14Z,00:00:27.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-04T04:23:56Z,00:00:30.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-04T04:33:36Z,00:00:32.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-04T04:49:27Z,00:00:24.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-04T04:50:15Z,00:00:44.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-04T04:51:51Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-04T04:53:37Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-04T04:54:41Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-04T04:55:16Z,00:00:22.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2019-06-04T04:57:59Z,00:00:31.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
